095510	4803.87N	00018.52E	345	037	7189.318	32	99	118	62	176	352.41812	-39.0625	12.5	8.244377	11.932203	
095531	4804.06N	00018.43E	338	037	7291.7305	32	98	118	60	176	346.55875	-39.0625	12.5	6.9711537	11.932203	
095552	4804.26N	00018.32E	348	039	7389.2666	32	97	118	60	176	340.69937	-39.0625	12.5	6.9711537	11.932203	
095613	4804.47N	00018.24E	350	037	7492.289	33	96	118	58	176	334.84	-39.0625	14.453125	5.69793	11.932203	
095634	4804.68N	00018.15E	344	035	7625.4863	31	94	118	57	176	323.12125	-39.0625	10.546875	5.0613184	11.932203	
095655	4804.92N	00018.05E	338	044	7725.1562	33	94	118	56	176	323.12125	-39.0625	14.453125	4.4247065	11.932203	
095716	4805.13N	00017.93E	337	044	7832.7505	32	93	118	56	175	317.26187	-39.0625	12.5	4.4247065	11.864407	
095737	4805.36N	00017.80E	343	043	7945.5264	14	45	117	55	172	36.01187	-42.96875	-22.65625	3.7880945	11.661017	
095758	4805.60N	00017.66E	344	041	8049.4634	14	41	117	54	172	12.574371	-42.96875	-22.65625	3.1514828	11.661017	
095819	4805.80N	00017.51E	337	034	8156.143	32	90	116	54	176	299.68375	-46.875	12.5	3.1514828	11.932203	
095840	4805.99N	00017.38E	341	031	8268.31	32	89	117	53	176	293.82437	-42.96875	12.5	2.5148711	11.932203	
095901	4806.19N	00017.32E	350	039	8376.209	31	89	117	53	176	293.82437	-42.96875	10.546875	2.5148711	11.932203	
095922	4806.41N	00017.23E	350	039	8473.136	31	87	116	52	176	282.10562	-46.875	10.546875	1.8782593	11.932203	
095943	4806.63N	00017.14E	337	036	8577.377	31	86	117	52	176	276.24625	-42.96875	10.546875	1.8782593	11.932203	
100004	4806.83N	00017.08E	347	036	8677.352	14	38	118	50	172	-5.0037537	-39.0625	-22.65625	0.6050357	11.661017	
100025	4807.02N	00017.03E	345	034	8784.641	12	35	117	50	171	-22.581879	-42.96875	-26.5625	0.6050357	11.593221	
100046	4807.21N	00016.94E	336	037	8880.958	30	84	117	51	175	264.5275	-42.96875	8.59375	1.2416475	11.864407	
100107	4807.38N	00016.83E	332	035	8976.36	31	84	117	50	175	264.5275	-42.96875	10.546875	0.6050357	11.864407	
100128	4807.55N	00016.70E	337	028	9079.078	30	82	117	50	176	252.80875	-42.96875	8.59375	0.6050357	11.932203	
100149	4807.68N	00016.59E	349	022	9205.265	31	82	117	51	176	252.80875	-42.96875	10.546875	1.2416475	11.932203	
100210	4807.84N	00016.49E	327	030	9312.859	31	81	117	49	176	246.94937	-42.96875	10.546875	-0.031576086	11.932203	
100231	4808.00N	00016.37E	323	028	9416.491	30	80	117	50	176	241.09	-42.96875	8.59375	0.6050357	11.932203	
100252	4808.15N	00016.29E	336	030	9508.846	31	80	117	50	176	241.09	-42.96875	10.546875	0.6050357	11.932203	
100313	4808.32N	00016.21E	341	030	9601.2	13	27	117	50	173	-69.45688	-42.96875	-24.609375	0.6050357	11.728813	
