0
50
240
*****************adresse lue: 13040
0
89
36
*****************adresse lue: 22820
barre d'espace pour lire l'eeprom
48.016971	0.285062	3966	34	15	172	-222	5615	310
48.017246	0.285457	3998	47	14	172	-231	5601	304
48.017589	0.285828	4034	32	13	172	-222	5572	293
48.017993	0.286207	4066	35	16	181	-222	5586	294
48.018280	0.286728	4095	52	15	2241	-222	6283	293
48.018627	0.287397	4128	52	18	167	-231	5514	294
48.019020	0.287983	4162	37	17	177	-231	5499	296
48.019283	0.288298	4191	39	11	-69	-222	2699	291
48.019496	0.288770	4226	56	11	-79	-241	2685	285
48.019664	0.289243	4260	64	10	-79	-231	2641	285
48.019851	0.289487	4289	28	8	-64	-231	2598	288
48.020160	0.289853	4322	50	13	177	-241	5354	289
48.020393	0.290242	4359	38	9	177	-251	5325	280
48.020629	0.290418	4388	23	12	177	-241	5281	277
48.020973	0.290822	4424	45	13	2314	-231	6210	270
48.021221	0.291153	4460	39	8	167	-251	5238	270
48.021530	0.291430	4490	40	14	167	-260	5252	267
48.021903	0.291840	4531	35	15	177	-260	5180	261
48.022254	0.292183	4571	34	12	172	-270	5180	261
48.022525	0.292492	4606	42	13	177	-260	5151	256
48.022914	0.293017	4645	40	17	167	-270	5107	258
48.023307	0.293570	4682	47	15	177	-280	5064	255
48.023563	0.293878	4713	26	11	172	-280	5078	256
48.023956	0.294170	4750	32	15	167	-280	5049	253
48.024375	0.294668	4786	40	17	177	-280	5020	252
48.024749	0.294948	4817	21	12	177	-280	4991	247
48.025047	0.295295	4853	49	13	172	-280	4977	239
48.025424	0.295700	4891	24	12	177	-289	4933	245
48.025718	0.296000	4927	37	14	177	-289	4919	242
48.026149	0.296492	4968	37	17	177	-280	4875	241
48.026515	0.296925	5005	30	12	2217	-289	4861	239
48.026878	0.297223	5042	31	16	172	-289	4832	231
48.027210	0.297710	5082	50	13	162	-299	4832	228
48.027500	0.298025	5118	27	11	2208	-280	6108	228
48.027870	0.298310	5151	34	17	-88	-299	2003	228
48.028190	0.298785	5192	49	13	-103	-289	1959	228
48.028553	0.299370	5230	42	17	-98	-299	2003	236
48.028964	0.299763	5263	25	17	-93	-299	1814	234
48.029308	0.300108	5301	41	13	172	-328	4658	234
48.029697	0.300567	5345	34	15	167	-318	4629	239
48.030113	0.300867	5377	25	15	167	-318	4571	236
48.030517	0.301147	5415	26	11	157	-338	4571	242
48.030811	0.301568	5455	47	14	162	-338	4571	234
48.031204	0.301900	5490	30	15	162	-338	4498	236
48.031597	0.302225	5532	38	12	162	-338	4498	233
48.031940	0.302712	5568	41	16	157	-347	4455	231
48.032367	0.303022	5600	20	15	162	-347	4455	231
48.032760	0.303295	5636	26	13	162	-357	4426	228
48.033206	0.303538	5670	20	17	162	-357	4382	229
48.033657	0.303968	5700	37	18	162	-367	4411	233
48.034057	0.304365	5734	23	14	157	-347	4353	225
48.034629	0.304695	5770	25	20	157	-367	4353	229
48.035087	0.305113	5799	34	15	2183	-357	5876	231
48.035484	0.305425	5833	24	13	157	-357	4295	220
48.035846	0.305758	5865	33	13	157	-376	4295	218
48.036235	0.305975	5894	14	17	157	-367	4266	209
48.036785	0.306367	5933	23	19	162	-376	4237	203
48.037326	0.306717	5976	22	16	162	-376	4222	203
48.037738	0.306907	6013	23	14	157	-376	4193	192
48.038143	0.307260	6048	30	14	162	-367	4135	192
48.038665	0.307732	6084	31	21	157	-376	4121	182
48.039199	0.307987	6115	13	18	-117	-386	1248	184
48.039760	0.308327	6157	20	20	-127	-367	1277	181
48.040454	0.308560	6194	9	20	-122	-386	1176	179
48.040935	0.308768	6225	20	18	-117	-376	1219	177
48.041568	0.309185	6262	17	23	152	-386	4034	181
48.042236	0.309455	6304	15	21	152	-396	3976	179
48.042907	0.309728	6338	19	26	148	-405	3947	181
48.043567	0.310015	6377	7	21	148	-405	3961	181
48.044250	0.310140	6419	3	21	148	-396	3932	176
48.044803	0.310252	6457	9	19	152	-405	3874	171
48.045463	0.310263	6498	354	22	2077	-386	5601	179
48.046321	0.310198	6531	359	27	152	-405	3860	168
48.047084	0.310285	6558	7	26	143	-396	3845	166
48.047817	0.310353	6590	357	21	1956	-396	5557	166
48.048641	0.310205	6625	352	27	152	-405	3802	151
48.049449	0.310152	6651	2	29	152	-405	3816	157
48.050273	0.310312	6685	6	23	148	-415	3787	148
48.051136	0.310235	6720	357	30	138	-425	3758	141
48.051986	0.310330	6750	10	29	138	-415	3700	133
48.052818	0.310443	6783	1	24	148	-415	3729	135
48.053684	0.310313	6816	354	28	152	-415	3686	125
48.054508	0.310115	6845	349	29	143	-434	3657	119
48.055511	0.309922	6879	358	31	148	-425	3642	116
48.056488	0.309947	6913	1	28	138	-425	3628	116
48.057235	0.309798	6942	347	29	148	-425	3599	113
48.058261	0.309610	6979	359	31	143	-405	3599	110
48.059139	0.309608	7013	357	25	143	-415	3555	102
48.059844	0.309497	7040	354	25	-108	-405	741	102
48.060802	0.309480	7073	357	33	-117	-396	712	89
48.061832	0.309183	7111	349	30	-137	-396	712	92
48.062728	0.309067	7143	356	34	-113	-415	639	84
48.063831	0.308978	7170	355	33	133	-415	3483	86
48.064918	0.308642	7197	344	35	1913	-405	5194	83
48.065807	0.308250	7225	345	30	138	-425	3483	77
48.066787	0.307765	7259	341	34	138	-405	3453	78
48.067893	0.307153	7296	338	36	128	-415	5151	73
48.068859	0.306527	7322	337	38	133	-405	3410	70
48.069946	0.305902	7352	342	34	143	-415	3424	64
48.071136	0.305473	7389	346	38	133	-425	3395	58
48.072204	0.305085	7415	346	39	128	-415	3352	61
48.073410	0.304603	7444	342	37	143	-415	3308	62
48.074440	0.304053	7486	343	31	133	-425	3323	55
48.075485	0.303648	7522	343	40	133	-425	3294	59
48.076648	0.303032	7568	340	38	128	-425	3236	47
48.077835	0.302692	7613	352	35	138	-405	3265	55
48.078792	0.302260	7647	339	37	128	-425	3279	43
48.080120	0.301603	7680	343	44	138	-425	3236	47
48.081489	0.301160	7711	348	42	138	-425	3207	50
48.082595	0.300607	7741	340	39	128	-434	3178	39
48.083690	0.299935	7774	336	36	128	-425	3149	43
48.084846	0.299267	7807	341	39	128	-425	3192	40
48.085945	0.298613	7844	335	43	138	-434	3163	37
48.087265	0.297882	7874	342	42	123	-434	3134	36
48.088447	0.297172	7913	339	38	119	-434	3120	32
48.089546	0.296663	7951	343	43	1777	-415	3918	40
48.090911	0.295830	7985	337	46	-142	-434	233	29
48.092304	0.295042	8018	341	45	-146	-415	146	29
48.093441	0.294473	8049	343	42	-161	-434	146	29
